storeid,picturepath,newpicturepath
1307,lof/seller/IMG_20151028_140643.jpg,NA
1308,lof/seller/IMG_20151028_140858.jpg,NA
1309,lof/seller/IMG_20151028_141719.jpg,NA
1310,lof/seller/IMG_20151028_142224.jpg,NA
1311,lof/seller/IMG_20151028_142514.jpg,NA
1312,lof/seller/IMG_20151028_145707.jpg,NA
1313,lof/seller/IMG_20151028_145954.jpg,NA
1314,lof/seller/IMG_20151028_150544.jpg,NA
1315,lof/seller/IMG_20151028_150947.jpg,NA
1316,lof/seller/IMG_20151028_150927.jpg,NA
1317,lof/seller/IMG_20151028_151535.jpg,NA
1318,lof/seller/IMG_20151028_151713.jpg,NA
1319,lof/seller/IMG_20151028_152006.jpg,NA
1320,lof/seller/IMG_20151028_152827.jpg,NA
1321,lof/seller/IMG_20151028_152904.jpg,NA
1322,lof/seller/IMG_20151028_153213.jpg,NA
1323,lof/seller/IMG_20151028_153706.jpg,NA
1324,lof/seller/IMG_20151028_154006.jpg,NA
1325,lof/seller/IMG_20151028_155413.jpg,NA
1326,lof/seller/IMG_20151028_161810.jpg,NA
1327,lof/seller/IMG_20151028_161901.jpg,NA
1328,lof/seller/IMG_20151028_162329.jpg,NA
1329,lof/seller/IMG_20151028_162220.jpg,NA
1330,lof/seller/IMG_20151028_162822.jpg,NA
1331,lof/seller/IMG_20151028_163313.jpg,NA
1332,lof/seller/IMG_20151028_163851.jpg,NA
1333,lof/seller/IMG_20151028_164234.jpg,NA
1334,lof/seller/IMG_20151028_164019.jpg,NA
1335,lof/seller/IMG_20151028_164218.jpg,NA
1336,lof/seller/IMG_20151028_164234.jpg,NA
1337,lof/seller/IMG_20151028_164834.jpg,NA
1338,lof/seller/IMG_20151028_165003.jpg,NA
1339,lof/seller/IMG_20151028_165156.jpg,NA
1340,lof/seller/IMG_20151028_165005.jpg,NA
1341,lof/seller/IMG_20151028_165441.jpg,NA
1342,lof/seller/IMG_20151028_165806.jpg,NA
1343,lof/seller/IMG_20151028_165836.jpg,NA
1344,lof/seller/IMG_20151028_170240.jpg,NA
1345,lof/seller/IMG_20151028_170314.jpg,NA
1346,lof/seller/IMG_20151028_170608.jpg,NA
1347,lof/seller/IMG_20151028_170926.jpg,NA
1348,lof/seller/IMG_20151028_171148.jpg,NA
1349,lof/seller/IMG_20151101_014506.jpg,NA
1350,lof/seller/IMG_20151101_014506.jpg,NA
1351,lof/seller/IMG_20151102_151719.jpg,NA
1352,lof/seller/IMG_20151102_152106.jpg,NA
1353,lof/seller/IMG_20151102_152740.jpg,NA
1354,lof/seller/IMG_20151102_153548.jpg,NA
1355,lof/seller/IMG_20151102_154120.jpg,NA
1356,lof/seller/IMG_20151102_154641.jpg,NA
1357,lof/seller/IMG_20151102_154741.jpg,NA
1358,lof/seller/IMG_20151102_155357.jpg,NA
1359,lof/seller/IMG_20151102_171854.jpg,NA
1360,lof/seller/IMG_20151102_172112.jpg,NA
1361,lof/seller/IMG_20151102_172709.jpg,NA
1362,lof/seller/IMG_20151102_173100.jpg,NA
1363,lof/seller/IMG_20151102_174107.jpg,NA
1364,lof/seller/IMG_20151102_174444.jpg,NA
1365,lof/seller/IMG_20151102_174849.jpg,NA
1366,lof/seller/IMG_20151102_175916.jpg,NA
1368,lof/seller/IMG_20151102_180726.jpg,NA
1369,lof/seller/IMG_20151103_154413.jpg,NA
1370,lof/seller/IMG_20151103_154734.jpg,NA
1371,lof/seller/IMG_20151103_155523.jpg,NA
1372,lof/seller/IMG_20151103_155850.jpg,NA
1373,lof/seller/IMG_20151103_160428.jpg,NA
1374,lof/seller/IMG_20151103_161317.jpg,NA
1375,lof/seller/IMG_20151103_161414.jpg,NA
1376,lof/seller/IMG_20151103_161754.jpg,NA
1377,lof/seller/IMG_20151103_162149.jpg,NA
1378,lof/seller/IMG_20151103_162650.jpg,NA
1379,lof/seller/IMG_20151103_162741.jpg,NA
1380,lof/seller/IMG_20151109_133045.jpg,NA
1381,lof/seller/IMG_20151109_133129.jpg,NA
1382,lof/seller/IMG_20151109_135046.jpg,NA
1383,lof/seller/IMG_20151109_135646.jpg,NA
1384,lof/seller/IMG_20151109_140354.jpg,NA
1385,lof/seller/IMG_20151109_141110.jpg,NA
1389,lof/seller/IMG_20151109_141209.jpg,NA
1390,lof/seller/IMG_20151109_141727.jpg,NA
1391,lof/seller/IMG_20151109_142147.jpg,NA
1392,lof/seller/IMG_20151109_142549.jpg,NA
1393,lof/seller/IMG_20151109_143121.jpg,NA
1394,lof/seller/IMG_20151109_143400.jpg,NA
1395,lof/seller/IMG_20151109_144251.jpg,NA
1396,lof/seller/IMG_20151109_144358.jpg,NA
1397,lof/seller/IMG_20151109_144624.jpg,NA
1398,lof/seller/IMG_20151109_145204.jpg,NA
1399,lof/seller/IMG_20151109_145245.jpg,NA
1400,lof/seller/IMG_20151109_150620.jpg,NA
1401,lof/seller/IMG_20151109_151356.jpg,NA
1402,lof/seller/IMG_20151109_151903.jpg,NA
1403,lof/seller/IMG_20151109_152212.jpg,NA
1404,lof/seller/IMG_20151109_152932.jpg,NA
1405,lof/seller/IMG_20151109_153207.jpg,NA
1406,lof/seller/IMG_20151109_153656.jpg,NA
1407,lof/seller/IMG_20151109_154029.jpg,NA
1408,lof/seller/IMG_20151109_154414.jpg,NA
1409,lof/seller/IMG_20151109_155107.jpg,NA
1410,lof/seller/IMG_20151109_160321.jpg,NA
1411,lof/seller/IMG_20151210_101353.jpg,NA
1412,lof/seller/IMG_20151210_102033.jpg,NA
1413,lof/seller/IMG_20151210_104542.jpg,NA
1414,lof/seller/IMG_20151210_110720.jpg,NA
1415,lof/seller/IMG_20151210_111003.jpg,NA
1416,lof/seller/IMG_20151210_111353.jpg,NA
1417,lof/seller/IMG_20151210_111739.jpg,NA
1418,lof/seller/IMG_20151210_112342.jpg,NA
1419,lof/seller/IMG_20151210_112756.jpg,NA
1420,lof/seller/IMG_20151210_114105.jpg,NA
1423,lof/seller/IMG_20151210_115059.jpg,NA
1424,lof/seller/IMG_20151210_120835.jpg,NA
1425,lof/seller/IMG_20151210_150210.jpg,NA
1426,lof/seller/IMG_20151210_150429.jpg,NA
6,lof/sellerIMG_20151019_111024,NA
11,lof/sellerIMG_20151019_113406,NA
12,lof/sellerIMG_20151019_113937,NA
14,lof/sellerIMG_20151019_115052,NA
15,lof/sellerIMG_20151019_115720,NA
16,lof/sellerIMG_20151019_120454,NA
28,lof/sellerIMG_20151019_142820,NA
29,lof/sellerIMG_20151019_143426,NA
33,lof/sellerIMG_20151019_150733,NA
462,lof/seller/IMG_20151013_103913.jpg,lof/seller/IMG_20151013_103913-600x800.jpg
463,lof/seller/IMG_20151013_105104.jpg,NA
464,lof/seller/IMG_20151013_110032.jpg,lof/seller/IMG_20151013_110032-480x640.jpg
465,lof/seller/IMG_20151013_111227.jpg,NA
466,lof/seller/IMG_20151013_112722.jpg,lof/seller/IMG_20151013_112722-600x800.jpg
467,lof/seller/IMG_20151013_113327.jpg,NA
468,lof/seller/IMG_20151013_113405.jpg,NA
469,lof/seller/IMG_20151013_114234.jpg,NA
470,lof/seller/IMG_20151013_114630.jpg,lof/seller/IMG_20151013_114630-600x800.jpg
471,lof/seller/IMG_20151013_115752.jpg,lof/seller/IMG_20151013_115752-612x816.jpg
472,lof/seller/IMG_20151013_115950.jpg,NA
473,lof/seller/IMG_20151013_120931.jpg,lof/seller/IMG_20151013_120931-480x640.jpg
474,lof/seller/IMG_20151013_120954.jpg,NA
475,lof/seller/IMG_20151013_121838.jpg,lof/seller/IMG_20151013_121838-364x485.jpg
476,lof/seller/IMG_20151013_122505.jpg,NA
477,lof/seller/IMG_20151013_122212.jpg,lof/seller/IMG_20151013_122212-600x800.jpg
478,lof/seller/IMG_20151013_124915.jpg,NA
479,lof/seller/IMG_20151013_125625.jpg,NA
480,lof/seller/IMG_20151013_130329.jpg,NA
481,lof/seller/IMG_20151013_130305.jpg,lof/seller/IMG_20151013_130305-600x800.jpg
482,lof/seller/IMG_20151013_131057.jpg,lof/seller/IMG_20151013_131057-480x640.jpg
484,lof/seller/IMG_20151013_132657.jpg,lof/seller/IMG_20151013_132657-612x816.jpg
485,lof/seller/IMG_20151013_132523.jpg,NA
486,lof/seller/IMG_20151013_133526.jpg,lof/seller/IMG_20151013_133526-600x800.jpg
487,lof/seller/IMG_20151013_133956.jpg,lof/seller/IMG_20151013_133956-600x800.jpg
488,lof/seller/IMG_20151013_134446.jpg,lof/seller/IMG_20151013_134446-612x816.jpg
489,lof/seller/IMG_20151013_135135.jpg,lof/seller/IMG_20151013_135135-612x816.jpg
490,lof/seller/IMG_20151013_140336.jpg,lof/seller/IMG_20151013_140336-612x816.jpg
491,lof/seller/IMG_20151013_141147.jpg,lof/seller/IMG_20151013_141147-364x485.jpg
492,lof/seller/IMG_20151013_141728.jpg,lof/seller/IMG_20151013_141728-480x640.jpg
493,lof/seller/IMG_20151013_141552.jpg,lof/seller/IMG_20151013_141552-480x640.jpg
494,lof/seller/IMG_20151013_143121.jpg,lof/seller/IMG_20151013_143121-600x800.jpg
495,lof/seller/IMG_20151013_150218.jpg,lof/seller/IMG_20151013_150218-612x816.jpg
496,lof/seller/IMG_20151013_150255.jpg,lof/seller/IMG_20151013_150255-612x816.jpg
497,lof/seller/IMG_20151013_151617.jpg,lof/seller/IMG_20151013_151617-612x816.jpg
498,lof/seller/IMG_20151013_152159.jpg,lof/seller/IMG_20151013_152159-612x816.jpg
499,lof/seller/IMG_20151013_153611.jpg,lof/seller/IMG_20151013_153611-612x816.jpg
500,lof/seller/IMG_20151013_154745.jpg,lof/seller/IMG_20151013_154745-600x800.jpg
501,lof/seller/IMG_20151013_155156.jpg,lof/seller/IMG_20151013_155156-600x800.jpg
502,lof/seller/IMG_20151013_154909.jpg,lof/seller/IMG_20151013_154909-600x800.jpg
503,lof/seller/IMG_20151013_161821.jpg,lof/seller/IMG_20151013_161821-600x800.jpg
504,lof/seller/IMG_20151013_162427.jpg,lof/seller/IMG_20151013_162427-480x640.jpg
