id,article,lo,brand,kirana_group,brand1,variant,product,item,size,size1,volume,uom_type,uom,description,price,long_description,qa_data_uploaded,qa_uploaded_error
4651,490008900,,,,Mapro, Rose,Sharba,Mapro - Rose Sharbat ,1 Ltr,Ltr,1,ltr,Bottle,Mapro - Rose Sharbat 1Ltr Bottle,180,"Mapro Rose Sharbhat , rose  petals have an uplifting, cooling and restoring effect, and possess a number of medicinal properties. Made from real rose petals, this sharbat is ideal for consumption with puddings and ice-creams. For a cooling drink on a hot summers day, ",0,image not found
4652,490885921,,,,I Love ,Mix , Dryfruits & Nnuts,I Love mix Dryfruits & Nnuts,100 gm,gm,100,gm,Pack,I Love mix Dryfruits & nuts100Gm,99,"I Love mix Dry fruits & nuts packed With natural sugars and fibre, zero cholesterol and fats, and dry fruits and nuts are an easy source of all essential nutrients. The right and regular mix of almonds, cashews, pistachios, dates, raisins and nuts are all you need to maintain a healthy lifestyle.",0,image not found
4653,490523855,,,,Sugran,White ,,Sugran Kharek White ,200 gm,gm,200,gm,Bag,Sugran Kharek White 200 Gm Bag,70,Dry dates or Kharek are the ideal ready-to-eat healthy and tasty munchies. Dry dates are nutritional powerhouses with high fibre and mineral .,0,image not found
4654,490469768,,,,Falcon , Omani Seedless,dates ,Falcon Omani Seedless dates ,500 gm,gm,500,gm,Pack,Falcon Omani Seedless dates 500G Cbd,125," Falcon Omani Seedless  dates are a delicious treat for date lovers. Large in size, plump and moist .",0,image not found
4655,490957805,,,,Sarah , Omani , Dates,Sarah Omani Dates,500 gm,gm,500,gm,Pack,Sarah Omani Dates 500G,160,"Sarah Omani Seedless  dates are a delicious treat for dates lovers. Large in size, plump and moist .",0,image not found
4656,490523861,,,,Sugran,Black,Kishmish ,Sugran Kishmish Black,100 gm,gm,100,gm,Bag,Sugran Kishmish Black 100 Gm Bag,65,"Black raisins are not just a good garnish for taste, they are also extremely beneficial to our body. They  Keep your Blood Free from Impurities ,prevent Premature Aging, bring Thinning of Hair to an end and Prevent Premature Greying of Hair.",0,image not found
4657,490885919,,,,I Love,charoli,charoli,I Love charoli,100 gm,gm,100,gm,Pack,I Love charoli 100Gm,160,"I Love charoli Often used as a substitute for almonds, Charoli seeds are full of health benefitting nutrients and an important element in Ayurvedic medicine .",0,image not found
4658,490442846,,,,Lock & Lock,Rectangular Flat,Lunch Box,Lock & Lock Rectangular Flat Lunch Box,1 No s,pcs,1,pcs,Box,Lock & Lock Rectangular Flat Lunch Box,250,Lock&lock lunch box is made of thermo-insulated stainless material which can be used for indoor and outdoor purposes. Enjoy you picnics and outings by carrying food in our products .,0,image not found
4659,490675848,,,,Satyam,Khobra ,Khobra ,Satyam Khobra ,200 gm,gm,200,gm,Pack,Satyam Khobra 200G,87," Satyam Khobra has a fine, oily aroma and a sweet, nutty flavour. Used in various Indian cousins to add flavour.",0,image not found
4660,491053394,,,,Tide, Talc,detergent Powder ,Tide Talc detergent Powder ,1 kg,kg,1,kg,Pack,Tide Talc detergent Powder 1 Kg,96,"Tide Plus Talcum gives Full-On Whiteness, and need only half the effort vs. ordinary detergents .",0,image not found
4661,491161948,,,,Milky mist,Fresh ,Curd ,Milky mist Fresh Curd ,400 gm,gm,400,gm,Pack,Milky mist Fresh Curd 400 gm,50,"Milky mist Curds in set, Diet and pouch forms are of great value to your daily needs. A real value for money product, giving you all the health benefits, to your family .",0,image not found
4662,491161972,,,,Lipton ,Green Tea Tulsi Natura,Tea Bags,Lipton Green Tea Tulsi Natura Tea Bags,20 No s,pcs,20,pcs,Bag,Lipton Green Tea Tulsi Natura Tea Bags 20 Nos,105,The distinct flavour of tulsi in a cup of green tea ‘Tulsi Natura’ can make your lifestyle a healthier one. Lipton Green Tea Tulsi Natura explores the power of the holy basil.,0,image not found
4663,491161973,,,,Lipton ,Honey Lemon ,Tea Bags ,Lipton Honey Lemon Green Tea Bags ,20 No s,pcs,20,pcs,Bag,Lipton Honey Lemon Green Tea Bags 20 Nos,105,"Add some sweetness to your life with a honey infusion within your lemon flavoured green tea. It’s like sipping on the feeling of goodness. Bringing the best of both worlds together, Lipton Green Tea Honey Lemon is for those who like to mix and match flavours.",0,image not found
4665,491187300,,,,Good Life ,Chana,Chana Dal ,Good Life Chana Dal ,2 kg,kg,2,kg,Pack,Good Life Chana Dal 2 Kg Poly pack,150,"Chana dal is highly nutritious, has a rich flavour and aroma, is amazingly delicious and gets easily digested. Chana dal is high in fibre, zinc, calcium, protein and folate. It is low in fat and helps to lower cholesterol. Chana dal has low hypoglycaemic index , good for diabetes patients .",0,image not found
4666,491187481,,,,Bournvita ,Shakti ,Bevarage,Bournvita Shakti ,750 gm,gm,750,gm,Pack,Bournvita Shakti 750 gm,284,"Cadbury bournvita is an international favourite melted chocolate drink! Mix with milk and ice cream to make a delightful milk shake. You can enjoy this nutritious drink piping hot or deliciously cold. So go ahead, enjoy the delicious cadbury bournvita twice a day, every day",0,image not found
4667,491187536,,,,Tang , Lemon Apple Mango Orange ,Juice ,Tang Lemon Apple Mango Orange ,500 gm,gm,500,gm,Pet,Tang Lemon Apple Mango Orange 500 gm Pet,125,"Tang 4 Exiting Flavour Contain flavours of Orange, Mango, Lemon and Apple.",0,image not found
4668,491187537,,,,Tang ,Apple ,Juice ,Tang Apple ,125 gm,gm,125,gm,Pack,Tang Apple 125 gm Poly pack,35, Tang apple flavour instant drink mix is the great summer drink for people of all ages.,0,image not found
4669,491187552,,,,Sun,Soya Sticks, Snack,Sun Soya Sticks,150 gm,gm,150,gm,Pack,Sun Soya Sticks 150 gm,42,"Sun Soya Sticks is gluten free version the popular finger food, uses rice and soya flour instead of wheat flour, while sesame seeds add a distinctive flavour",0,image not found
4670,491187553,,,,Sun , Schezwan Sticks, Snack,Sun Schezwan Sticks,150 gm,gm,150,gm,Pack,Sun Schezwan Sticks 150 gm,42," Sun Schezwan sticks are widely used as perfect light snack with tea or coffee. Processed using optimum quality ingredients, these sticks are rich in nutrients. These are available in various sized packaging and at cost effective rates.",0,image not found
4671,490871651,,,,Elly,Mini Multi Colour, Tik Tik Clip ,Elly Mini Multi Colour Tik Tik Clip ,12 No s,pcs,12,packs,Pack,Elly Mini Multi Colour Tik Tik Clip 12 Nos,35," Elly plastic hair clip  designed using premium quality material and contemporary technology in tandem with the current market standards. Available in various designs and patterns,  have gained huge appreciations for their intricate design and perfect finish.",0,image not found
4678,491185138,,,,Good Life , Jeera ,Spice,Good Life Jeera ,1 kg,kg,1,kg,Pack,Good Life Jeera 1 kg,219,"Good Life Jeera spice can help improve digestion , Beats constipation , Fights cancer , Regulates blood pressure and heart rate ,Relieves asthma and cold , Helps prevent anaemia and  Enhances memory .",0,image not found
4680,490011020,,,,Shri Ram , Daliya,Spice,Shri Ram Daliya,200 gm,gm,200,gm,Pack,Shri Ram Daliya200 Gm,35,Daliya is a popular breakfast cereal in North India and is made with whole wheat grits or broken wheat.,0,image not found
4681,490012485,,,,Viraki Satyam,Khaman ,Flour,Viraki Khaman ,200 gm,gm,200,gm,Pack,Viraki Khaman 200 Gm,31,"Viraki Khaman powder is used to make a popular sweet in the north India called khaman ,it is  made from soaked and freshly ground channa dal or channa flour. Generally eaten as a snack, it is mostly served with sev, fried chillies and chutney",0,image not found
4682,490081566,,,,Pnc, Besan ,Flour,Pnc Besan ,500 gm,gm,500,gm,Pack,Pnc Besan 500 Gm,42,"Gram flour or besan, is a pulse flour made from a variety of ground chickpea known as Bengal gram. It is a staple ingredient in the cuisine of the Indian, and it is also used in different beauty care agents .",0,image not found
4683,491053198,,,,,,,,1/2 kg,kg,1/2 kg,kg,Pack,Taste For Life 12Kd Thalipit Bhajani1/2K,75,,0,image not found
4684,491039748,,,,Himalaya,Complete Care,Toothpaste ,Himalaya Complete Care Toothpaste ,275 gm,gm,275,gm,Pack,Himalaya Complete Care Toothpaste 275 gm,120,"Himalaya's Complete Care Toothpaste, with its rare selection of herbal ingredients rich in anti- oxidants, has been specially developed to make teeth and gums strong.it has ingredients like Pomegranate, Neem, Triphala, Bishop's Weed, False Black Pepper, Indian Gum Arabic Tree's  etc",0,image not found
4685,491060723,,,,Elite,Vanila Bar, Cake ,Elite Vanila Bar Cake ,50 gm,gm,50,gm,Pack,Elite Vanila Bar Cake 50 gm,12,"Elite Vanila cake is a fluffy, creamy soft cake and has Vanilla flavour added to it. This scrumptious treat is best suited for tea time, snack time with family and friends or whenever you feel hungry. The Vanilla flavour added to the cake gives a rich, creamy and extravagant flavour.",0,image not found
4686,491060724,,,,Elite,Vanila Bar, Cake ,Elite Choco Bar Cake,50 gm,gm,50,gm,Pack,Elite Choco Bar Cake 50 gm,12,"Elite Chocolate cake is a fluffy, creamy soft cake and has Chocolate flavour added to it. This scrumptious treat is best suited for tea time, snack time with family and friends or whenever you feel hungry. The Chocolate flavour added to the cake gives a rich, creamy and extravagant flavour.",0,image not found
4687,491060825,,,,Vivel Cell ,Pollution Cleansing , Facewash ,Vivel Cell Renew Pollution Cleansing Facewash ,100 ml,ml,100,ml,Pack,Vivel Cell Renew Pollution Cleansing Facewash 100 ml,139,"Vivel Cell Renew Pollution Cleansing Facewash is powered with strong antioxidants like Vitamin E and Pomegranate extracts, it detoxifies skin by neutralising the free radical effect of pollution thus keeping your skin protected. Unique Pollution Protect Cleansing Cream + Scrub purifies the skin to remove accumulated pollutants from your pores.",0,image not found
4688,491060827,,,,Vivel Cell ,Renew Energising , Cleanser,Vivel Cell Renew Energising Cleanser,100 ml,ml,100,ml,Pack,Vivel Cell Renew Energising Cleanser 100 ml,165,"Vivel Cell Renew Energising Face Cleanser + Scrub A is a transparent gel like formula with very small micro beads, The transparent gel like formula deep cleanses the oil , dirt and grim pretty well without drying the skin. Removes oil build up and dullness and makes skin refreshed.",0,image not found
4689,490012481,,,,Viraki ,Dalia ,Gram,Viraki Dalia ,200 gm,gm,200,gm,Pack,Viraki Dalia 200 Gm,29,"Dalia is the Hindi word for broken cereals. This is dish in particular is made with broken wheat. Dalia is low in cholesterol and fat, and is a good source of carbs, iron and fibre. ",0,image not found
4690,491053194,,,,Taste For Life,Chana dal Atta,f lour,Taste For Life Chana dal Ata Besan f lour,1/2 kg,kg,1/2 kg,kg,Pack,Taste For Life Chanadal Ata Besanf 1/2Kg,50,Taste For Life Chana dal besan is generally made from the Chickpeas/Channa which is dried and then powdered into Besan. Since Chana Dal is split form of de-skinned Chickpeas. It can also be powdered and used as Besan.,0,image not found
4691,490877940,,,,Pampers,Pants,Baby napkins,Pampers Pants,42 No s,pcs,42,packs,Pack,Pampers Pants M 42,490,"Pampers revolutionary technology, helps distribute wetness evenly into 3 Extra Absorb Channels, so unlike other pants they don’t collect wetness in one place. The Magic Gel layer locks wetness inside and offers up to 12 hours of dryness to help your baby sleep soundly all night.",0,image not found
4692,490871602,,,,She,Comfort Ultra Xxl ,Sanitary napkins,She Comfort Ultra Xxl ,36 No s,pcs,36,pcs,Pack,She Comfort Ultra Xxl 36 Pads,300,She comfort ultra sanitary napkins by Emami are aimed for every girl wishing for a no tension and hassle free periods. The cottony soft wings of this pack of napkins give you a rash free experience. Its superior absorption technology keeps you comfortable and dry for a long time. ,0,image not found
4693,490871594,,,,She,Comfort Ultra maxi Xxl ,Sanitary napkins,She Comfort Maxi Xxl , 30 No s,pcs,30,packs,Pack,She Comfort Maxi Xxl 30 Pads,270,She comfort Maxi sanitary napkins by Emami are aimed for every girl wishing for a no tension and hassle free periods. The cottony soft wings of this pack of napkins give you a rash free experience. Its superior absorption technology keeps you comfortable and dry for a long time. ,0,image not found
4694,490972157,,,,Stayfree,Secure Dry ,Sanitary napkins,Stayfree Secure Dry ,14 No s,pcs,14,packs,Pack,Stayfree Secure Dry 14S,70,Stayfree Secure sanitary napkins are aimed for every girl wishing for a no tension and hassle free periods. The cottony soft wings of this pack of napkins give you a rash free experience. Its superior absorption technology keeps you comfortable and dry for a long time. ,0,image not found
4695,490920576,,,,Nivea,Lemon & Oil,Bath oil,Nivea bath care Shower Lemon & Oil,250 ml,ml,250,ml,Bottle,Nivea bath care Shower Lemon & Oil 250Ml,175,"Nivea bath care refresh your senses with the revitalizing scent of lemon, while the silky fresh gel with pampering oil pearls lathers into caring, soft foam .",0,image not found
4696,490008375,,,,Lux ,Magical Spell,Body Wash,Lux Body Wash Magical Spell,240 ml,ml,240,ml,Bottle,Lux Body Wash Magical Spell 240Ml,150,Lux Magical Spell Body Wash Review has fine fragrance elixirs which enhance the fragrance and make it last with fragrance pearls of black ,0,image not found
4697,490005792,Soap,,,Medimix , Sandal ,Soap,Medimix Sandal Soap,125 gm,gm,125,gm,Pack,Medimix Sandal Soap125Gm,50,"Medimix with Sandal soap effective for skin blemishes. It contains a unique combination of Sandal oil and the time tested Ayurvedic formulation of sandal . 0.2% in soap base made with Sandal oil, perfume and approved colour.",0,image not found
4698,490558661,Soap,,,PLASTO ,CRAFT SILKY ,Soap TREY ,PLASTO CRAFT SILKY S/C SOAP TREY ,1 No s,pcs,1,packs,Pack,PLASTO CRAFT SILKY S/C SOAP TREY WITH LID,15, PLASTO CRAFT PRESENT THESE MULTICOLOR ATTRACTIVE SOAP CASEY  made of  Virgin Plastic Material ,0,image not found
4699,490162344,,,,Lifebouy,Nature,Soap,Lifebouy Nature,60 gm,gm,60,gm,Pack,Lifebouy Nature 60 Gm Fill,10,"Lifebouy Nature  assures of clean, soft hands with the nature hand wash from lifebuoy. Designed with natural green tea extracts, this effective hand wash cleanses your hands .",0,image not found
4700,490559825,,,,Ruchi , Chiller, Ice Tray ,Ruchi Chiller Ice Tray ,2 No s,pcs,2,packs,Pack,Ruchi Chiller Ice Tray Set of 2,88,Ruchi Chiller Icetray makes traditional cube size ice or chocolates. Set of two easy to use and clean silicone trays .,0,image not found
4701,490886421,,,,Dettol ,Cucumber , No Touch Hand wash,Dettol No Touch Hw Cucumber Comp,250 ml,ml,250,ml,Pack,Dettol No Touch Hw Cucumber Comp 250Ml,499,"Dettol No-Touch Hand Wash is Soft on Skin, Hard on Germs. Finally, the care and protection against germs that your family deserves, to help keep your hands healthy. Our new formula not only kills 99.9% of germs, but is also clinically tested to keep your skin moisturised for 3 hours.",0,image not found
4702,491082594,,,,Dettol, Re-Energize,Handwash Refill ,Dettol Re-Energize Handwash Refill ,900 ml,ml,900,ml,Pack,Dettol Re-Energize Handwash Refill 900Ml,179,Dettol Hand Wash is effective in giving you 10 times better protection against skin infection and stomach bugs. Using it daily will protect your hands from germs and keep them hygienically clean.,0,image not found
4703,490002244,,,,Pamolive ,Sensual , Shower gel ,Pamolive Shower gel Sensual ,250 ml,gm,250,gm,Pack,Pamolive Shower gel Sensual 250Gm,145,"Pamolive Shower gel Sensualas fall under the seductive spell of Aroma Therapy under your shower, With a deep and vibrant fragrance, its formula is infused with luxurious Moroccan rose essential oil and stimulating Ginseng extract to provide you the delighting sensuality of a blissful shower moment",0,image not found
4704,490864757,,,,Lifebuoy ,Active Fresh, Hand Sanitizer,Lifebuoy Active Fresh Hand Sanitizer,55 ml,ml,55,ml,Pack,Lifebuoy Active Fresh Hand Sanitizer55Ml,57,Lifebuoy Active fresh Hand Sanitizer is proven to instantly kill 99.9% of germs. The perfect solution on-the-go when you don't have access to water.,0,image not found
4705,490802798,,,,Lux,Fresh ,Splash ,Lux Fresh Splash ,90 gm,gm,90,gm,Pack,Lux Fresh Splash 90 Gms,25,"Feel radiant and rejuvenated with the fresh splash soap bar from Lux. Enriched with cooling mint and sea minerals, this bathing bar makes every shower a pleasurable experience.",0,image not found
4706,490054166,,,,Palmolive , Thermal Spa,Body firming,Palmolive Thermal Spa Firming,250 ml,ml,250,ml,Pack,Palmolive Thermal Spa Firming 250 Ml,145,"Palmolive Thermal Spa Firming has thermal minerals and seaweed extract enriched with a skin identical lipid, which helps to enhance the body beauty .",0,image not found
4707,490162348,Soap,,,Moti, Luxury Bath,Soap ,Moti Luxury Bath Sandal Soap ,150 ml,gm,150,gm,Pack,Moti Luxury Bath Sandal Soap 150 Gm,58,"Moti Luxury Bath Soap is a refreshing, soothing and replenishing soap. This soap is scented with rejuvenating sandal fragrance .",0,image not found
4708,490002808,Soap,,,Dettol,Skincare, Soap ,Dettol Skincare Soap ,70 gm,gm,70,gm,Pack,Dettol Skincare Soap 70G(Gd),25,"Dettol Skincare formulated with nourishing moisturizers and Dettol’s trusted germ protection helps in making your skin softer, smoother and healthy every day.",0,image not found
4709,490012689,,,,Cycle, Three In One,Agarbatti,Cycle Three In One Economy Packet,1 No s,pcs,1,packs,Pack,Cycle Three In One Economy Packet,65,Cycle Agarbatti 3 in 1 consists of exclusive fragrance of nature.  Jagrane (Intimate) This utterly sweet smelling fragrance with its bouquet of green flavour .,0,image not found
4710,490031638,,,,Navneet ,3 Star ,Paper Roll,Navneet 3 Star Brown Paper Roll,8 No s,pcs,8,packs,Pack,Navneet 3 Star Brown Paper Roll 8M,65,Navneet 3 Star Brown paper rolls from Paper Mart are versatile and attractive packaging options. Find what you need from our wide selection of quality packaging options.,0,image not found
4711,491161041,,,,Parle, Tutty Frutty ,Cakes ,Parle Cakes Tutty Frutty ,50 gm,gm,50,gm,Pack,Parle Cakes Tutty Frutty 50 gm,10,Pamper yourself with this super yummy pack of sweet cake by Parle; This delicious cake is one of the softest you ever eat with delightful bits of tutty fruity.,0,image not found
4712,491021518,Soap,,,Nivea,Clear,soap ,Nivea Cr?mesoap ,125*4 gm,gm,125*4 ,gm,Pack,Nivea Cr?mesoap 125G Pack Of 4,215,"New NIVEA Creme care soap : Enjoy the unique care & scent of NIVEA creme. For a moisturized & soft skin feeling. A caring, light bar soap that leaves your skin soft and gentle .",0,image not found
4713,490012465,,,,Satyam, Rajma Kashmiri,Beans,Satyam Rajma Kashmiri,500 gm,gm,500,gm,Pack,Satyam Rajma Kashmiri 500 Gm,62,"Kashmiri rajma are dark red kidney beans which are known for their rich red colour even after being cooked, Since these dark red beans hold their shape and colour really well during cooking and readily absorb surrounding flavours, they are a favourite bean to use in simmered dishes .",0,image not found
4714,490012476,,,,Satyam , Wal,Beans,Satyam Wal,500 gm,gm,500,gm,Pack,Satyam Wal 500 Gm,68, Satyam Wal are pods of val and fresh tender val beans. val beans are mostly use in dried form. but we also use these fresh beans for curry.,0,image not found
4715,490957820,,,,I Love , Premium, Masoordal ,I Love Masoordal Premium,500 gm,gm,500,gm,Pack,I Love Masoordal Premium 500Gm,69,"When cooked, masoor dal turns a soft golden colour and has a pleasant earthy flavour. With 26 per cent protein, these lentils provide high level of protein, by weight, of any plant-based food ",0,image not found
